,TUCASEID,LEJF_11,LEJF_12,LEJF_13,LEJF_14
8017,20180706181698,1,1,3,1
8018,20180706181699,1,1,4,1
8019,20180706181704,-1,-1,-1,-1
8020,20180706181713,-1,-1,-1,-1
8021,20180706181720,-1,-1,-1,-1
8022,20180706181727,-1,-1,-1,-1
8023,20180706181738,-1,-1,-1,-1
8024,20180706181753,2,-1,-1,-1
8025,20180706181766,-1,-1,-1,-1
8026,20180706181767,1,1,5,1
8027,20180706181778,1,1,2,1
8028,20180706181785,1,1,2,1
8029,20180706181787,1,1,4,1
8030,20180706181790,1,1,6,2
8031,20180706181818,1,1,3,1
8032,20180706181828,-1,-1,-1,-1
8033,20180706181830,1,3,3,1
8034,20180706181843,2,-1,-1,-1
8035,20180706181857,-1,-1,-1,-1
8036,20180706181864,-1,-1,-1,-1
8037,20180706181879,1,1,2,1
8038,20180706181885,-1,-1,-1,-1
8039,20180706181891,2,-1,-1,-1
8040,20180706181895,-1,-1,-1,-1
8041,20180706181896,-1,-1,-1,-1
8042,20180706181910,-1,-1,-1,-1
8043,20180706181912,-1,-1,-1,-1
8044,20180706181926,2,-1,-1,-1
8045,20180706181927,-1,-1,-1,-1
8046,20180706181934,-1,-1,-1,-1
8047,20180706181936,1,3,3,1
8048,20180706181939,-1,-1,-1,-1
8049,20180706181945,1,1,3,1
8050,20180706181953,-1,-1,-1,-1
8051,20180706181957,-1,-1,-1,-1
8052,20180706181976,-1,-1,-1,-1
8053,20180706181980,1,1,4,1
8054,20180706181982,-1,-1,-1,-1
8055,20180706181987,-1,-1,-1,-1
8056,20180706181997,-1,-1,-1,-1
8057,20180706182002,-1,-1,-1,-1
8058,20180706182014,1,1,2,1
8059,20180706182015,1,2,5,1
8060,20180706182017,1,1,2,1
8061,20180706182025,-1,-1,-1,-1
8062,20180706182034,-1,-1,-1,-1
8063,20180706182042,2,-1,-1,-1
8064,20180706182048,1,1,1,2
8065,20180706182055,-1,-1,-1,-1
8066,20180706182066,1,2,1,2
8067,20180706182069,-1,-1,-1,-1
8068,20180706182071,1,1,3,2
8069,20180706182100,-1,-1,-1,-1
8070,20180706182110,1,3,3,2
8071,20180706182116,-1,-1,-1,-1
8072,20180706182118,-1,-1,-1,-1
8073,20180706182143,-1,-1,-1,-1
8074,20180706182146,-1,-1,-1,-1
8075,20180706182149,-1,-1,-1,-1
8076,20180706182150,-1,-1,-1,-1
8077,20180706182154,-1,-1,-1,-1
8078,20180706182166,-1,-1,-1,-1
8079,20180706182167,2,-1,-1,-1
8080,20180706182192,-1,-1,-1,-1
8081,20180706182193,-1,-1,-1,-1
8082,20180706182202,-1,-1,-1,-1
8083,20180706182206,1,1,2,2
8084,20180706182215,-1,-1,-1,-1
8085,20180706182222,-1,-1,-1,-1
8086,20180706182231,1,1,2,1
8087,20180706182233,-1,-1,-1,-1
8088,20180706182280,1,1,3,2
8089,20180706182284,1,1,5,2
8090,20180706182292,2,-1,-1,-1
8091,20180706182310,-1,-1,-1,-1
8092,20180706182327,-1,-1,-1,-1
8093,20180706182341,1,3,5,1
8094,20180706182342,-1,-1,-1,-1
8095,20180706182351,1,1,2,2
8096,20180706182362,-1,-1,-1,-1
8097,20180706182368,1,1,4,1
8098,20180706182373,-1,-1,-1,-1
8099,20180706182379,-1,-1,-1,-1
8100,20180706182406,-1,-1,-1,-1
8101,20180706182408,-1,-1,-1,-1
8102,20180706182409,-1,-1,-1,-1
8103,20180706182427,1,3,2,1
8104,20180706182435,1,1,4,1
8105,20180706182436,-1,-1,-1,-1
8106,20180706182445,1,1,5,1
8107,20180706182454,-1,-1,-1,-1
8108,20180706182469,1,2,5,1
8109,20180706182470,1,1,2,1
8110,20180706182472,1,2,1,2
8111,20180706182478,2,-1,-1,-1
8112,20180706182479,-1,-1,-1,-1
8113,20180706182480,-1,-1,-1,-1
8114,20180706182488,-1,-1,-1,-1
8115,20180706182498,-1,-1,-1,-1
8116,20180706182517,-1,-1,-1,-1
8117,20180706182519,1,1,5,2
8118,20180706182529,-1,-1,-1,-1
8119,20180706182532,1,3,5,1
8120,20180706182538,-1,-1,-1,-1
8121,20180707180038,-1,-1,-1,-1
8122,20180707180150,-1,-1,-1,-1
8123,20180707180520,1,1,1,1
8124,20180707180536,-1,-1,-1,-1
8125,20180707180544,1,2,3,2
8126,20180707180611,-1,-1,-1,-1
8127,20180707180621,1,1,1,2
8128,20180707180640,-1,-1,-1,-1
8129,20180707180656,-1,-1,-1,-1
8130,20180707180729,-1,-1,-1,-1
8131,20180707180761,-1,-1,-1,-1
8132,20180707180869,-1,-1,-1,-1
8133,20180707180873,-1,-1,-1,-1
8134,20180707180880,-1,-1,-1,-1
8135,20180707180883,1,1,3,2
8136,20180707180889,1,1,7,1
8137,20180707180894,-1,-1,-1,-1
8138,20180707180942,-1,-1,-1,-1
8139,20180707181035,-1,-1,-1,-1
8140,20180707181087,-1,-1,-1,-1
8141,20180707181141,1,1,3,1
8142,20180707181206,1,1,3,2
8143,20180707181244,1,1,7,1
8144,20180707181247,-1,-1,-1,-1
8145,20180707181263,-1,-1,-1,-1
8146,20180707181333,-1,-1,-1,-1
8147,20180707181383,1,1,2,1
8148,20180707181420,-1,-1,-1,-1
8149,20180707181449,-1,-1,-1,-1
8150,20180707181458,1,1,3,2
8151,20180707181459,-1,-1,-1,-1
8152,20180707181513,-1,-1,-1,-1
8153,20180707181518,-1,-1,-1,-1
8154,20180707181524,2,-1,-1,-1
8155,20180707181535,1,1,5,2
8156,20180707181551,1,1,6,2
8157,20180707181568,-1,-1,-1,-1
8158,20180707181583,-1,-1,-1,-1
8159,20180707181592,-1,-1,-1,-1
8160,20180707181593,1,3,3,1
8161,20180707181664,1,1,5,1
8162,20180707181673,1,1,1,2
8163,20180707181688,-1,-1,-1,-1
8164,20180707181689,-1,-1,-1,-1
8165,20180707181786,-1,-1,-1,-1
8166,20180707181793,-1,-1,-1,-1
8167,20180707181902,-1,-1,-1,-1
8168,20180707181917,-1,-1,-1,-1
8169,20180707181932,1,1,2,1
8170,20180707181983,-1,-1,-1,-1
8171,20180707182052,-1,-1,-1,-1
8172,20180707182054,-1,-1,-1,-1
8173,20180707182080,-1,-1,-1,-1
8174,20180707182084,2,-1,-1,-1
8175,20180707182116,-1,-1,-1,-1
8176,20180707182125,1,1,3,2
8177,20180707182195,-1,-1,-1,-1
8178,20180707182250,1,1,4,1
8179,20180707182336,-1,-1,-1,-1
8180,20180707182401,1,1,2,1
8181,20180707182453,1,1,2,2
8182,20180707182474,1,1,2,1
8183,20180707182488,-1,-1,-1,-1
8184,20180707182513,-1,-1,-1,-1
8185,20180805180834,-1,-1,-1,-1
8186,20180805181192,-1,-1,-1,-1
8187,20180805181474,1,2,1,2
8188,20180805181999,1,1,5,1
8189,20180806180038,-1,-1,-1,-1
8190,20180806180144,-1,-1,-1,-1
8191,20180806180523,1,3,5,1
8192,20180806180597,-1,-1,-1,-1
8193,20180806180600,-1,-1,-1,-1
8194,20180806180608,-1,-1,-1,-1
8195,20180806180616,-1,-1,-1,-1
8196,20180806180620,-1,-1,-1,-1
8197,20180806180624,-1,-1,-1,-1
8198,20180806180654,-1,-1,-1,-1
8199,20180806180670,-1,-1,-1,-1
8200,20180806180710,1,3,3,1
8201,20180806180722,-1,-1,-1,-1
8202,20180806180832,-1,-1,-1,-1
8203,20180806180902,-1,-1,-1,-1
8204,20180806180933,1,1,1,2
8205,20180806180965,1,1,1,2
8206,20180806181008,1,2,1,2
8207,20180806181049,-1,-1,-1,-1
8208,20180806181067,-1,-1,-1,-1
8209,20180806181090,-1,-1,-1,-1
8210,20180806181146,2,-1,-1,-1
8211,20180806181198,2,-1,-1,-1
8212,20180806181213,-1,-1,-1,-1
8213,20180806181215,-1,-1,-1,-1
8214,20180806181233,-1,-1,-1,-1
8215,20180806181280,-1,-1,-1,-1
8216,20180806181327,1,1,4,2
8217,20180806181366,-1,-1,-1,-1
8218,20180806181400,1,1,2,1
8219,20180806181469,-1,-1,-1,-1
8220,20180806181510,-1,-1,-1,-1
8221,20180806181529,-1,-1,-1,-1
8222,20180806181535,2,-1,-1,-1
8223,20180806181560,-1,-1,-1,-1
8224,20180806181582,-1,-1,-1,-1
8225,20180806181616,-1,-1,-1,-1
8226,20180806181624,1,1,2,1
8227,20180806181631,-1,-1,-1,-1
8228,20180806181731,-1,-1,-1,-1
8229,20180806181763,-1,-1,-1,-1
8230,20180806181764,-1,-1,-1,-1
8231,20180806181777,-1,-1,-1,-1
8232,20180806181788,-1,-1,-1,-1
8233,20180806181793,1,1,5,1
8234,20180806181808,-1,-1,-1,-1
8235,20180806181862,-1,-1,-1,-1
8236,20180806181875,-1,-1,-1,-1
8237,20180806181878,-1,-1,-1,-1
8238,20180806181906,-1,-1,-1,-1
8239,20180806181942,1,1,3,1
8240,20180806181954,1,1,2,1
8241,20180806181985,-1,-1,-1,-1
8242,20180806182052,-1,-1,-1,-1
8243,20180806182126,-1,-1,-1,-1
8244,20180806182162,-1,-1,-1,-1
8245,20180806182173,-1,-1,-1,-1
8246,20180806182213,-1,-1,-1,-1
8247,20180806182262,-1,-1,-1,-1
8248,20180806182267,-1,-1,-1,-1
8249,20180806182270,-1,-1,-1,-1
8250,20180806182281,-1,-1,-1,-1
8251,20180806182314,1,1,3,1
8252,20180806182317,1,1,3,2
8253,20180806182346,2,-1,-1,-1
8254,20180806182348,-1,-1,-1,-1
8255,20180806182397,-1,-1,-1,-1
8256,20180806182473,2,-1,-1,-1
8257,20180806182527,1,3,2,1
8258,20180807180005,-1,-1,-1,-1
8259,20180807180011,-1,-1,-1,-1
8260,20180807180012,-1,-1,-1,-1
8261,20180807180022,-1,-1,-1,-1
8262,20180807180024,-1,-1,-1,-1
8263,20180807180030,-1,-1,-1,-1
8264,20180807180035,1,1,3,1
8265,20180807180099,-1,-1,-1,-1
8266,20180807180159,1,1,3,2
8267,20180807180164,-1,-1,-1,-1
8268,20180807180179,-1,-1,-1,-1
8269,20180807180503,-1,-1,-1,-1
8270,20180807180518,-1,-1,-1,-1
8271,20180807180526,-1,-1,-1,-1
8272,20180807180546,-1,-1,-1,-1
8273,20180807180550,1,1,5,2
8274,20180807180561,-1,-1,-1,-1
8275,20180807180570,-1,-1,-1,-1
8276,20180807180573,1,1,6,2
8277,20180807180603,-1,-1,-1,-1
8278,20180807180624,-1,-1,-1,-1
8279,20180807180627,-1,-1,-1,-1
8280,20180807180630,-1,-1,-1,-1
8281,20180807180635,-1,-1,-1,-1
8282,20180807180642,1,2,3,2
8283,20180807180649,2,-1,-1,-1
8284,20180807180650,-1,-1,-1,-1
8285,20180807180652,-1,-1,-1,-1
8286,20180807180658,-1,-1,-1,-1
8287,20180807180660,-1,-1,-1,-1
8288,20180807180663,-1,-1,-1,-1
8289,20180807180666,1,1,3,1
8290,20180807180687,-1,-1,-1,-1
8291,20180807180705,-1,-1,-1,-1
8292,20180807180714,-1,-1,-1,-1
8293,20180807180742,1,1,2,1
8294,20180807180759,1,1,4,1
8295,20180807180762,-1,-1,-1,-1
8296,20180807180764,-1,-1,-1,-1
8297,20180807180767,1,3,5,1
8298,20180807180787,-1,-1,-1,-1
8299,20180807180801,1,2,2,2
8300,20180807180807,-1,-1,-1,-1
8301,20180807180809,-1,-1,-1,-1
8302,20180807180815,-1,-1,-1,-1
8303,20180807180821,-1,-1,-1,-1
8304,20180807180837,-1,-1,-1,-1
8305,20180807180874,-1,-1,-1,-1
8306,20180807180882,-1,-1,-1,-1
8307,20180807180884,1,2,1,2
8308,20180807180893,-1,-1,-1,-1
8309,20180807180899,1,1,5,1
8310,20180807180903,-1,-1,-1,-1
8311,20180807180904,1,1,3,1
8312,20180807180906,-1,-1,-1,-1
8313,20180807180917,-1,-1,-1,-1
8314,20180807180921,-1,-1,-1,-1
8315,20180807180928,2,-1,-1,-1
8316,20180807180935,-1,-1,-1,-1
8317,20180807180937,-1,-1,-1,-1
8318,20180807180939,-1,-1,-1,-1
8319,20180807180958,1,1,1,1
8320,20180807180990,-1,-1,-1,-1
8321,20180807180992,-1,-1,-1,-1
8322,20180807180999,1,2,1,2
8323,20180807181000,-1,-1,-1,-1
8324,20180807181021,-1,-1,-1,-1
8325,20180807181042,-1,-1,-1,-1
8326,20180807181043,-1,-1,-1,-1
8327,20180807181058,-1,-1,-1,-1
8328,20180807181060,1,3,1,2
8329,20180807181064,-1,-1,-1,-1
8330,20180807181076,-1,-1,-1,-1
8331,20180807181077,1,2,1,2
8332,20180807181079,-1,-1,-1,-1
8333,20180807181102,-1,-1,-1,-1
8334,20180807181121,-1,-1,-1,-1
8335,20180807181126,-1,-1,-1,-1
8336,20180807181132,1,3,3,1
8337,20180807181134,1,1,2,1
8338,20180807181137,-1,-1,-1,-1
8339,20180807181152,-1,-1,-1,-1
8340,20180807181155,-1,-1,-1,-1
8341,20180807181158,1,2,1,2
8342,20180807181179,-1,-1,-1,-1
8343,20180807181184,-1,-1,-1,-1
8344,20180807181185,-1,-1,-1,-1
8345,20180807181188,-1,-1,-1,-1
8346,20180807181207,1,1,3,2
8347,20180807181218,1,2,1,2
8348,20180807181219,1,1,6,1
8349,20180807181232,1,1,5,2
8350,20180807181239,-1,-1,-1,-1
8351,20180807181242,1,1,4,1
8352,20180807181251,2,-1,-1,-1
8353,20180807181257,1,2,1,2
8354,20180807181282,-1,-1,-1,-1
8355,20180807181295,-1,-1,-1,-1
8356,20180807181302,-1,-1,-1,-1
8357,20180807181307,2,-1,-1,-1
8358,20180807181317,-1,-1,-1,-1
8359,20180807181325,-1,-1,-1,-1
8360,20180807181327,1,3,5,1
8361,20180807181328,-1,-1,-1,-1
8362,20180807181329,1,2,3,1
8363,20180807181336,1,2,5,1
8364,20180807181339,1,1,3,1
8365,20180807181341,-1,-1,-1,-1
8366,20180807181350,1,3,3,2
8367,20180807181363,-1,-1,-1,-1
8368,20180807181369,-1,-1,-1,-1
8369,20180807181370,-1,-1,-1,-1
8370,20180807181384,1,1,3,2
8371,20180807181404,-1,-1,-1,-1
8372,20180807181407,-1,-1,-1,-1
8373,20180807181431,-1,-1,-1,-1
8374,20180807181457,1,1,5,1
8375,20180807181467,-1,-1,-1,-1
8376,20180807181478,-1,-1,-1,-1
8377,20180807181483,-1,-1,-1,-1
8378,20180807181488,-1,-1,-1,-1
8379,20180807181489,1,1,2,1
8380,20180807181493,1,3,3,1
8381,20180807181494,1,1,7,1
8382,20180807181504,-1,-1,-1,-1
8383,20180807181514,-1,-1,-1,-1
8384,20180807181526,-1,-1,-1,-1
8385,20180807181529,1,1,5,2
8386,20180807181539,-1,-1,-1,-1
8387,20180807181544,-1,-1,-1,-1
8388,20180807181557,-1,-1,-1,-1
8389,20180807181558,-1,-1,-1,-1
8390,20180807181561,-1,-1,-1,-1
8391,20180807181566,1,1,4,1
8392,20180807181576,-1,-1,-1,-1
8393,20180807181588,-1,-1,-1,-1
8394,20180807181591,-1,-1,-1,-1
8395,20180807181598,2,-1,-1,-1
8396,20180807181607,-1,-1,-1,-1
8397,20180807181636,-1,-1,-1,-1
8398,20180807181645,1,2,1,2
8399,20180807181650,-1,-1,-1,-1
8400,20180807181663,-1,-1,-1,-1
8401,20180807181670,-1,-1,-1,-1
8402,20180807181674,1,1,4,1
8403,20180807181681,-1,-1,-1,-1
8404,20180807181683,1,1,2,1
8405,20180807181692,-1,-1,-1,-1
8406,20180807181701,-1,-1,-1,-1
8407,20180807181713,-1,-1,-1,-1
8408,20180807181718,-1,-1,-1,-1
8409,20180807181725,-1,-1,-1,-1
8410,20180807181728,-1,-1,-1,-1
8411,20180807181734,1,1,5,2
8412,20180807181735,-1,-1,-1,-1
8413,20180807181739,-1,-1,-1,-1
8414,20180807181747,1,1,4,2
8415,20180807181751,1,3,5,1
8416,20180807181761,-1,-1,-1,-1
8417,20180807181765,-1,-1,-1,-1
8418,20180807181767,-1,-1,-1,-1
8419,20180807181775,-1,-1,-1,-1
8420,20180807181784,-1,-1,-1,-1
8421,20180807181795,-1,-1,-1,-1
8422,20180807181799,-1,-1,-1,-1
8423,20180807181809,-1,-1,-1,-1
8424,20180807181811,-1,-1,-1,-1
8425,20180807181820,-1,-1,-1,-1
8426,20180807181829,1,1,4,1
8427,20180807181830,1,1,3,1
8428,20180807181838,-1,-1,-1,-1
8429,20180807181841,2,-1,-1,-1
8430,20180807181843,1,1,2,1
8431,20180807181855,-1,-1,-1,-1
8432,20180807181869,-1,-1,-1,-1
8433,20180807181879,1,2,1,2
8434,20180807181912,-1,-1,-1,-1
8435,20180807181938,1,1,4,2
8436,20180807181941,-1,-1,-1,-1
8437,20180807181944,-1,-1,-1,-1
8438,20180807181948,1,1,5,2
8439,20180807181950,1,1,3,2
8440,20180807181953,1,2,1,2
8441,20180807181954,1,1,3,1
8442,20180807181959,-1,-1,-1,-1
8443,20180807181969,-1,-1,-1,-1
8444,20180807181990,-1,-1,-1,-1
8445,20180807182002,-1,-1,-1,-1
8446,20180807182013,-1,-1,-1,-1
8447,20180807182030,-1,-1,-1,-1
8448,20180807182044,-1,-1,-1,-1
8449,20180807182045,-1,-1,-1,-1
8450,20180807182046,-1,-1,-1,-1
8451,20180807182048,2,-1,-1,-1
8452,20180807182076,-1,-1,-1,-1
8453,20180807182093,1,3,4,1
8454,20180807182099,1,1,3,1
8455,20180807182100,-1,-1,-1,-1
8456,20180807182103,-1,-1,-1,-1
8457,20180807182110,-1,-1,-1,-1
8458,20180807182117,1,1,1,1
8459,20180807182123,-1,-1,-1,-1
8460,20180807182124,-1,-1,-1,-1
8461,20180807182126,-1,-1,-1,-1
8462,20180807182143,-1,-1,-1,-1
8463,20180807182161,-1,-1,-1,-1
8464,20180807182179,-1,-1,-1,-1
8465,20180807182193,1,1,2,1
8466,20180807182201,2,-1,-1,-1
8467,20180807182222,-1,-1,-1,-1
8468,20180807182242,-1,-1,-1,-1
8469,20180807182254,-1,-1,-1,-1
8470,20180807182269,1,1,1,2
8471,20180807182272,1,2,4,1
8472,20180807182274,-1,-1,-1,-1
8473,20180807182290,-1,-1,-1,-1
8474,20180807182298,-1,-1,-1,-1
8475,20180807182303,-1,-1,-1,-1
8476,20180807182307,1,1,2,1
8477,20180807182311,1,1,2,1
8478,20180807182318,-1,-1,-1,-1
8479,20180807182323,-1,-1,-1,-1
8480,20180807182339,1,2,2,2
8481,20180807182344,1,1,3,1
8482,20180807182349,-1,-1,-1,-1
8483,20180807182352,1,1,5,1
8484,20180807182362,-1,-1,-1,-1
8485,20180807182368,-1,-1,-1,-1
8486,20180807182369,-1,-1,-1,-1
8487,20180807182371,-1,-1,-1,-1
8488,20180807182373,-1,-1,-1,-1
8489,20180807182377,-1,-1,-1,-1
8490,20180807182382,-1,-1,-1,-1
8491,20180807182390,-1,-1,-1,-1
8492,20180807182397,1,1,4,1
8493,20180807182413,-1,-1,-1,-1
8494,20180807182414,-1,-1,-1,-1
8495,20180807182419,-1,-1,-1,-1
8496,20180807182443,1,1,2,1
8497,20180807182455,2,-1,-1,-1
8498,20180807182465,1,1,4,1
8499,20180807182470,1,2,1,1
8500,20180807182471,-1,-1,-1,-1
8501,20180807182492,-1,-1,-1,-1
8502,20180807182498,1,1,3,1
8503,20180807182501,-1,-1,-1,-1
8504,20180808180041,-1,-1,-1,-1
8505,20180808180668,-1,-1,-1,-1
8506,20180808180802,-1,-1,-1,-1
8507,20180808180826,-1,-1,-1,-1
8508,20180808180856,-1,-1,-1,-1
8509,20180808180857,1,1,4,1
8510,20180808180884,-1,-1,-1,-1
8511,20180808180944,1,1,3,1
8512,20180808180958,1,1,4,1
8513,20180808181014,-1,-1,-1,-1
8514,20180808181133,1,1,3,2
8515,20180808181208,-1,-1,-1,-1
8516,20180808181241,1,2,1,2
8517,20180808181293,-1,-1,-1,-1
8518,20180808181299,-1,-1,-1,-1
8519,20180808181386,-1,-1,-1,-1
8520,20180808181435,-1,-1,-1,-1
8521,20180808181559,-1,-1,-1,-1
8522,20180808181561,-1,-1,-1,-1
8523,20180808181647,1,2,1,2
8524,20180808181690,-1,-1,-1,-1
8525,20180808181699,-1,-1,-1,-1
8526,20180808181713,1,3,1,1
8527,20180808181815,1,2,1,1
8528,20180808182025,-1,-1,-1,-1
8529,20180808182072,1,1,2,2
8530,20180808182123,-1,-1,-1,-1
8531,20180808182250,-1,-1,-1,-1
8532,20180808182292,-1,-1,-1,-1
8533,20180808182473,1,1,3,2
8534,20180906180765,-1,-1,-1,-1
8535,20180906181800,1,1,5,1
8536,20180907180077,-1,-1,-1,-1
8537,20180907180093,1,1,1,1
8538,20180907180543,-1,-1,-1,-1
8539,20180907180548,-1,-1,-1,-1
8540,20180907180651,-1,-1,-1,-1
8541,20180907180678,-1,-1,-1,-1
8542,20180907180689,1,1,3,2
8543,20180907180692,1,1,1,1
8544,20180907180768,-1,-1,-1,-1
8545,20180907180796,-1,-1,-1,-1
8546,20180907180811,-1,-1,-1,-1
8547,20180907180814,-1,-1,-1,-1
8548,20180907180900,-1,-1,-1,-1
8549,20180907180913,-1,-1,-1,-1
8550,20180907180920,-1,-1,-1,-1
8551,20180907180929,-1,-1,-1,-1
8552,20180907180956,-1,-1,-1,-1
8553,20180907180957,-1,-1,-1,-1
8554,20180907180972,-1,-1,-1,-1
8555,20180907181090,1,1,1,2
8556,20180907181104,-1,-1,-1,-1
8557,20180907181117,1,2,6,2
8558,20180907181190,-1,-1,-1,-1
8559,20180907181205,-1,-1,-1,-1
8560,20180907181215,-1,-1,-1,-1
8561,20180907181266,-1,-1,-1,-1
8562,20180907181312,1,1,1,2
8563,20180907181342,-1,-1,-1,-1
8564,20180907181453,-1,-1,-1,-1
8565,20180907181460,1,1,4,2
8566,20180907181543,-1,-1,-1,-1
8567,20180907181578,1,1,5,1
8568,20180907181579,2,-1,-1,-1
8569,20180907181644,-1,-1,-1,-1
8570,20180907181662,-1,-1,-1,-1
8571,20180907181706,-1,-1,-1,-1
8572,20180907181722,-1,-1,-1,-1
8573,20180907181762,-1,-1,-1,-1
8574,20180907181930,1,1,2,1
8575,20180907181937,-1,-1,-1,-1
8576,20180907181964,-1,-1,-1,-1
8577,20180907181984,1,1,1,2
8578,20180907181988,1,1,3,1
8579,20180907182004,1,1,2,1
8580,20180907182073,-1,-1,-1,-1
8581,20180907182089,-1,-1,-1,-1
8582,20180907182135,-1,-1,-1,-1
8583,20180907182164,-1,-1,-1,-1
8584,20180907182191,-1,-1,-1,-1
8585,20180907182244,-1,-1,-1,-1
8586,20180907182245,-1,-1,-1,-1
8587,20180907182252,1,2,3,1
8588,20180907182282,-1,-1,-1,-1
8589,20180907182286,-1,-1,-1,-1
8590,20180907182293,-1,-1,-1,-1
8591,20180907182374,-1,-1,-1,-1
8592,20180907182375,-1,-1,-1,-1
8593,20180907182381,-1,-1,-1,-1
8594,20180907182384,-1,-1,-1,-1
8595,20180907182404,-1,-1,-1,-1
8596,20180907182410,1,3,4,1
8597,20180907182429,-1,-1,-1,-1
8598,20180907182430,-1,-1,-1,-1
8599,20180907182432,-1,-1,-1,-1
8600,20180907182486,-1,-1,-1,-1
8601,20180908180006,-1,-1,-1,-1
8602,20180908180023,-1,-1,-1,-1
8603,20180908180031,-1,-1,-1,-1
8604,20180908180051,1,1,5,1
8605,20180908180069,-1,-1,-1,-1
8606,20180908180087,-1,-1,-1,-1
8607,20180908180102,-1,-1,-1,-1
8608,20180908180142,-1,-1,-1,-1
8609,20180908180154,2,-1,-1,-1
8610,20180908180502,1,3,2,2
8611,20180908180516,-1,-1,-1,-1
8612,20180908180523,1,2,1,2
8613,20180908180528,1,1,1,1
8614,20180908180531,1,2,1,2
8615,20180908180559,-1,-1,-1,-1
8616,20180908180566,2,-1,-1,-1
8617,20180908180573,-1,-1,-1,-1
8618,20180908180579,-1,-1,-1,-1
8619,20180908180591,-1,-1,-1,-1
8620,20180908180593,-1,-1,-1,-1
8621,20180908180597,-1,-1,-1,-1
8622,20180908180602,-1,-1,-1,-1
8623,20180908180603,1,1,5,1
8624,20180908180619,-1,-1,-1,-1
8625,20180908180632,-1,-1,-1,-1
8626,20180908180633,1,2,3,1
8627,20180908180646,-1,-1,-1,-1
8628,20180908180650,-1,-1,-1,-1
8629,20180908180655,1,3,1,2
8630,20180908180660,2,-1,-1,-1
8631,20180908180663,1,1,3,1
8632,20180908180671,1,2,1,2
8633,20180908180683,2,-1,-1,-1
8634,20180908180687,-1,-1,-1,-1
8635,20180908180692,-1,-1,-1,-1
8636,20180908180698,-1,-1,-1,-1
8637,20180908180702,1,2,1,2
8638,20180908180708,-1,-1,-1,-1
8639,20180908180709,-1,-1,-1,-1
8640,20180908180722,1,3,6,2
8641,20180908180724,1,2,1,2
8642,20180908180731,1,2,1,2
8643,20180908180737,-1,-1,-1,-1
8644,20180908180740,1,1,3,1
8645,20180908180742,-1,-1,-1,-1
8646,20180908180745,-1,-1,-1,-1
8647,20180908180746,-1,-1,-1,-1
8648,20180908180750,-1,-1,-1,-1
8649,20180908180769,-1,-1,-1,-1
8650,20180908180771,1,1,2,2
8651,20180908180773,1,1,3,1
8652,20180908180776,1,1,4,1
8653,20180908180781,-1,-1,-1,-1
8654,20180908180788,-1,-1,-1,-1
8655,20180908180816,-1,-1,-1,-1
8656,20180908180829,1,1,7,1
8657,20180908180840,1,3,1,1
8658,20180908180885,-1,-1,-1,-1
8659,20180908180887,-1,-1,-1,-1
8660,20180908180892,1,3,4,2
8661,20180908180897,-1,-1,-1,-1
8662,20180908180900,1,2,1,1
8663,20180908180904,-1,-1,-1,-1
8664,20180908180911,1,1,1,2
8665,20180908180914,-1,-1,-1,-1
8666,20180908180921,-1,-1,-1,-1
8667,20180908180926,-1,-1,-1,-1
8668,20180908180936,1,1,2,1
8669,20180908180937,1,1,1,2
8670,20180908180943,1,1,3,1
8671,20180908180986,-1,-1,-1,-1
8672,20180908180991,1,3,5,1
8673,20180908181011,-1,-1,-1,-1
8674,20180908181016,1,1,3,1
8675,20180908181020,-1,-1,-1,-1
8676,20180908181042,1,3,2,2
8677,20180908181043,-1,-1,-1,-1
8678,20180908181045,-1,-1,-1,-1
8679,20180908181046,-1,-1,-1,-1
8680,20180908181061,1,3,3,2
8681,20180908181069,-1,-1,-1,-1
8682,20180908181078,2,-1,-1,-1
8683,20180908181093,-1,-1,-1,-1
8684,20180908181094,1,2,1,2
8685,20180908181116,-1,-1,-1,-1
8686,20180908181127,-1,-1,-1,-1
8687,20180908181128,-1,-1,-1,-1
8688,20180908181131,1,2,3,2
8689,20180908181134,-1,-1,-1,-1
8690,20180908181137,-1,-1,-1,-1
8691,20180908181138,-1,-1,-1,-1
8692,20180908181143,-1,-1,-1,-1
8693,20180908181145,1,2,5,1
8694,20180908181169,1,1,2,1
8695,20180908181176,1,3,3,2
8696,20180908181178,-1,-1,-1,-1
8697,20180908181179,-1,-1,-1,-1
8698,20180908181181,-1,-1,-1,-1
8699,20180908181185,2,-1,-1,-1
8700,20180908181190,1,1,3,1
8701,20180908181202,2,-1,-1,-1
8702,20180908181203,-1,-1,-1,-1
8703,20180908181205,-1,-1,-1,-1
8704,20180908181261,1,1,4,1
8705,20180908181265,-1,-1,-1,-1
8706,20180908181273,1,1,1,2
8707,20180908181274,1,1,3,1
8708,20180908181278,1,2,1,1
8709,20180908181279,-1,-1,-1,-1
8710,20180908181294,-1,-1,-1,-1
8711,20180908181297,-1,-1,-1,-1
8712,20180908181311,1,1,3,1
8713,20180908181316,-1,-1,-1,-1
8714,20180908181319,-1,-1,-1,-1
8715,20180908181321,-1,-1,-1,-1
8716,20180908181325,1,1,3,2
8717,20180908181332,-1,-1,-1,-1
8718,20180908181340,2,-1,-1,-1
8719,20180908181342,-1,-1,-1,-1
8720,20180908181356,-1,-1,-1,-1
8721,20180908181360,-1,-1,-1,-1
8722,20180908181369,-1,-1,-1,-1
