,personid,year_week,expgroup,perform1,Selected,age,tenure,grosswage,children,bedroom,commute,men,married,volunteer,high_educ
28154,45254,201035.0,0.0,-1.2634779,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28155,45254,201036.0,0.0,-1.0655544,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28156,45254,201037.0,0.0,-0.79411584,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28157,45254,201038.0,0.0,-1.054897,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28158,45254,201039.0,0.0,-1.0658761,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28159,45254,201040.0,0.0,-1.0838528,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28160,45254,201041.0,0.0,-1.0944695,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28161,45254,201042.0,0.0,-1.0399368,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28162,45254,201043.0,0.0,-1.2312249,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28163,45254,201044.0,0.0,-1.2621713,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28164,45254,201045.0,0.0,-1.2870847,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28165,45254,201046.0,0.0,-1.3226962,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28166,45254,201047.0,0.0,-1.0246345,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28167,45254,201048.0,0.0,-0.9261856,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28168,45254,201050.0,0.0,-1.2481757,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28169,45254,201051.0,0.0,-1.3692665,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28170,45254,201052.0,0.0,-1.0482616,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28171,45254,201053.0,0.0,-0.9720924,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28172,45254,201101.0,0.0,-0.96342564,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28173,45254,201102.0,0.0,-1.0406206,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28174,45254,201105.0,0.0,-0.43050164,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28175,45254,201106.0,0.0,-0.6560538,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28176,45254,201107.0,0.0,-0.7717956,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28177,45254,201108.0,0.0,-2.029937,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28178,45254,201109.0,0.0,-1.709274,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28179,45254,201110.0,0.0,-1.316704,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28180,45254,201111.0,0.0,-0.90221673,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28181,45254,201112.0,0.0,-1.193301,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28182,45254,201113.0,0.0,-1.5535771,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28183,45254,201114.0,0.0,-1.2358696,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28184,45254,201115.0,0.0,-0.9903908,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28185,45254,201116.0,0.0,-1.2628144,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28186,45254,201117.0,0.0,-0.7445496,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28187,45254,201119.0,0.0,-1.5971513,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28188,45254,201121.0,0.0,-0.9547995,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28189,45254,201122.0,0.0,-1.1570665,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28190,45254,201123.0,0.0,-1.4354621,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28191,45254,201124.0,0.0,-1.4467832,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28192,45254,201125.0,0.0,-0.8786099,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28193,45254,201126.0,0.0,-1.0868287,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28194,45254,201127.0,0.0,-0.9458111,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28195,45254,201128.0,0.0,-1.2408564,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28196,45254,201129.0,0.0,-1.359293,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28197,45254,201130.0,0.0,-1.4690628,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28198,45254,201131.0,0.0,-0.92550176,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28199,45254,201132.0,0.0,-1.4803838,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28200,45254,201133.0,0.0,-0.8969286,1,23.0,2.0,1.908324,no,yes,210.0,1.0,0.0,0.0,1.0
28201,44784,201023.0,1.0,-2.0195901,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28202,44784,201024.0,1.0,-1.7088956,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28203,44784,201025.0,1.0,-1.0861926,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28204,44784,201026.0,1.0,-0.4271515,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28205,44784,201027.0,1.0,-0.43785128,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28206,44784,201028.0,1.0,-1.5396174,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28207,44784,201029.0,1.0,-0.20023751,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28208,44784,201030.0,1.0,0.09673001,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28209,44784,201031.0,1.0,0.026778143,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28210,44784,201032.0,1.0,-0.81466234,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28211,44784,201033.0,1.0,-0.4994252,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28212,44784,201034.0,1.0,-0.4952863,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28213,44784,201035.0,1.0,-1.5212462,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28214,44784,201036.0,1.0,-0.66809654,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28215,44784,201037.0,1.0,-0.2723084,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28216,44784,201038.0,1.0,-0.80063176,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28217,44784,201039.0,1.0,-0.4195807,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28218,44784,201040.0,1.0,-0.04186137,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28219,44784,201041.0,1.0,-0.74602276,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28220,44784,201042.0,1.0,-0.037319377,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28221,44784,201043.0,1.0,-0.46258208,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28222,44784,201044.0,1.0,-0.7993194,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28223,44784,201045.0,1.0,-0.78135175,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28224,44784,201046.0,1.0,-1.0322901,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28225,44784,201047.0,1.0,-1.4830906,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28226,44784,201048.0,1.0,-1.1681561,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28227,44784,201049.0,1.0,-1.513776,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28228,44784,201050.0,1.0,-0.69100976,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28229,44784,201051.0,1.0,-0.9484083,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28230,44784,201052.0,1.0,-0.2809893,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28231,44784,201053.0,1.0,-0.6506336,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28232,44784,201101.0,1.0,-0.9112622,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28233,44784,201102.0,1.0,-0.4962957,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28234,44784,201103.0,1.0,-0.5856283,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28235,44784,201104.0,1.0,-0.4200854,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28236,44784,201105.0,1.0,-1.0368326,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28237,44784,201106.0,1.0,-0.17540555,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28238,44784,201107.0,1.0,-0.7617693,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28239,44784,201108.0,1.0,-0.38243467,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28240,44784,201109.0,1.0,-0.67051893,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28241,44784,201110.0,1.0,-0.72038364,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28242,44784,201111.0,1.0,-0.6906062,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28243,44784,201112.0,1.0,-0.45884675,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28244,44784,201113.0,1.0,-0.5114369,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28245,44784,201114.0,1.0,-1.2088352,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28246,44784,201115.0,1.0,-0.41079915,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28247,44784,201116.0,1.0,0.42155683,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28248,44784,201119.0,1.0,-0.42170072,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28249,44784,201120.0,1.0,-0.38738072,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28250,44784,201121.0,1.0,-0.4822647,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28251,44784,201122.0,1.0,-0.8785575,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28252,44784,201123.0,1.0,-0.41160628,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28253,44784,201124.0,1.0,-0.6345841,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28254,44784,201125.0,1.0,-0.5255685,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28255,44784,201126.0,1.0,-0.35588726,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28256,44784,201127.0,1.0,-0.08647707,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28257,44784,201128.0,1.0,0.023850959,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28258,44784,201129.0,1.0,-0.37557083,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28259,44784,201130.0,1.0,-0.46964768,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28260,44784,201131.0,1.0,-0.47328138,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28261,44784,201132.0,1.0,-0.4360342,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28262,44784,201133.0,1.0,-0.43280405,1,31.0,2.0,2.49969,no,yes,30.0,1.0,0.0,1.0,1.0
28263,44782,201023.0,1.0,-1.8728222,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28264,44782,201024.0,1.0,-0.61974597,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28265,44782,201025.0,1.0,-0.63761246,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28266,44782,201026.0,1.0,0.030714758,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28267,44782,201027.0,1.0,0.20291963,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28268,44782,201028.0,1.0,0.11631248,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28269,44782,201029.0,1.0,0.33283013,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28270,44782,201030.0,1.0,0.19433938,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28271,44782,201031.0,1.0,0.28205663,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28272,44782,201032.0,1.0,-0.31036326,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28273,44782,201033.0,1.0,0.03364193,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28274,44782,201034.0,1.0,0.16405715,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28275,44782,201035.0,1.0,0.14245631,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28276,44782,201036.0,1.0,-0.278668,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28277,44782,201037.0,1.0,0.051407807,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28278,44782,201038.0,1.0,-0.0069359997,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28279,44782,201039.0,1.0,-0.42856452,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28280,44782,201040.0,1.0,0.42347455,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28281,44782,201041.0,1.0,-0.17157006,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28282,44782,201042.0,1.0,0.4134813,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28283,44782,201043.0,1.0,0.01910618,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28284,44782,201044.0,1.0,-0.18469231,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28285,44782,201045.0,1.0,-0.18822484,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28286,44782,201046.0,1.0,-0.27886975,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28287,44782,201047.0,1.0,-0.08072335,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28288,44782,201048.0,1.0,-0.77408385,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28289,44782,201049.0,1.0,-0.78185594,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28290,44782,201050.0,1.0,-0.33277172,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28291,44782,201051.0,1.0,-0.46248046,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28292,44782,201052.0,1.0,0.34585172,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28293,44782,201053.0,1.0,-0.06326041,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28294,44782,201101.0,1.0,-0.38768312,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28295,44782,201102.0,1.0,0.365636,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28296,44782,201103.0,1.0,-0.18176512,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28297,44782,201104.0,1.0,-0.32913804,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28298,44782,201105.0,1.0,-0.3662846,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28299,44782,201106.0,1.0,0.27135736,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28300,44782,201107.0,1.0,-0.23284057,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28301,44782,201108.0,1.0,0.25651917,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28302,44782,201109.0,1.0,0.004874365,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28303,44782,201110.0,1.0,-0.14704156,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28304,44782,201111.0,1.0,0.1417498,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28305,44782,201112.0,1.0,0.21099468,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28306,44782,201113.0,1.0,-0.36507285,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28307,44782,201114.0,1.0,0.48151544,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28308,44782,201115.0,1.0,0.56337833,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28309,44782,201116.0,1.0,-0.5946121,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28310,44782,201119.0,1.0,0.46203408,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28311,44782,201120.0,1.0,0.25550973,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28312,44782,201121.0,1.0,0.08451658,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28313,44782,201122.0,1.0,-0.0042101042,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28314,44782,201124.0,1.0,-0.48085168,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28315,44782,201125.0,1.0,0.2367349,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28316,44782,201126.0,1.0,0.1854572,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28317,44782,201127.0,1.0,0.56257117,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28318,44782,201128.0,1.0,0.14225401,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28319,44782,201129.0,1.0,0.7426488,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28320,44782,201130.0,1.0,0.16284591,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28321,44782,201131.0,1.0,0.2719627,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28322,44782,201132.0,1.0,0.12852642,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28323,44782,201133.0,1.0,0.039799727,1,23.0,2.0,2.7881098,no,yes,60.0,1.0,0.0,1.0,0.0
28324,44800,201024.0,0.0,-0.915603,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28325,44800,201025.0,0.0,-0.72917765,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28326,44800,201026.0,0.0,-0.55644345,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28327,44800,201027.0,0.0,-0.36402687,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28328,44800,201028.0,0.0,-0.39519653,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28329,44800,201029.0,0.0,-0.32924238,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28330,44800,201030.0,0.0,-0.6783005,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28331,44800,201031.0,0.0,-0.033165194,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28332,44800,201032.0,0.0,-0.6572573,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28333,44800,201033.0,0.0,0.23867415,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28334,44800,201034.0,0.0,0.634054,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28335,44800,201035.0,0.0,-0.33545625,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28336,44800,201036.0,0.0,-0.35444584,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28337,44800,201037.0,0.0,0.036181144,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28338,44800,201038.0,0.0,-1.2999911,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28339,44800,201039.0,0.0,-1.6394932,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28340,44800,201040.0,0.0,0.4721142,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28341,44800,201041.0,0.0,-0.43168965,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28342,44800,201042.0,0.0,0.45560133,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28343,44800,201043.0,0.0,0.2442453,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28344,44800,201044.0,0.0,-0.101100735,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28345,44800,201045.0,0.0,-0.55312645,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28346,44800,201046.0,0.0,-0.6598815,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28347,44800,201047.0,0.0,-1.0372875,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28348,44800,201048.0,0.0,-0.04373692,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28349,44800,201049.0,0.0,-0.62294304,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28350,44800,201050.0,0.0,-0.31800285,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28351,44800,201051.0,0.0,-0.5250512,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28352,44800,201052.0,0.0,-0.36932525,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28353,44800,201053.0,0.0,-1.089378,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28354,44800,201101.0,0.0,-0.8911927,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28355,44800,201102.0,0.0,-0.3784611,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28356,44800,201103.0,0.0,-1.0169121,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28357,44800,201104.0,0.0,-0.5996709,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28358,44800,201105.0,0.0,-1.2453014,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28359,44800,201106.0,0.0,-1.2704799,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28360,44800,201107.0,0.0,-0.7320996,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28361,44800,201108.0,0.0,-0.474892,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28362,44800,201109.0,0.0,-0.6845895,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28363,44800,201110.0,0.0,-0.26757085,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28364,44800,201111.0,0.0,-0.45065412,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28365,44800,201112.0,0.0,-0.561767,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28366,44800,201113.0,0.0,-0.6845895,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28367,44800,201114.0,0.0,-0.49912983,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28368,44800,201115.0,0.0,0.4027929,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28369,44800,201116.0,0.0,-2.64265,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28370,44800,201119.0,0.0,-0.52289736,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28371,44800,201120.0,0.0,0.23550451,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28372,44800,201121.0,0.0,-2.7523017,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28373,44800,201123.0,0.0,-0.8974065,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28374,44800,201124.0,0.0,-1.747709,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28375,44800,201125.0,0.0,-0.09463919,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28376,44800,201126.0,0.0,0.6575238,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
28377,44800,201127.0,0.0,1.2571304,1,25.0,2.0,2.74229,no,yes,120.0,1.0,0.0,1.0,1.0
